"","Date","Dt.num","day.of.year","mtime","year","month","day","hour","Temp"
"147",2015-11-29,2015.9095890411,333,11.1,2015,11,29,10,29.502
"148",2015-11-29,2015.9095890411,333,11.11,2015,11,29,11,29.552
"149",2015-11-29,2015.9095890411,333,11.12,2015,11,29,12,29.8025
"150",2015-11-29,2015.9095890411,333,11.13,2015,11,29,13,29.652
"151",2015-11-29,2015.9095890411,333,11.14,2015,11,29,14,28.856
"152",2015-11-29,2015.9095890411,333,11.15,2015,11,29,15,28.508
"153",2015-11-29,2015.9095890411,333,11.16,2015,11,29,16,29.903
"154",2015-11-29,2015.9095890411,333,11.17,2015,11,29,17,29.8025
"155",2015-11-29,2015.9095890411,333,11.18,2015,11,29,18,29.903
"156",2015-11-29,2015.9095890411,333,11.19,2015,11,29,19,30.0035
"157",2015-11-29,2015.9095890411,333,11.2,2015,11,29,2,24.3045
"158",2015-11-29,2015.9095890411,333,11.2,2015,11,29,20,29.953
"159",2015-11-29,2015.9095890411,333,11.21,2015,11,29,21,29.7525
"160",2015-11-29,2015.9095890411,333,11.22,2015,11,29,22,29.8025
"161",2015-11-29,2015.9095890411,333,11.23,2015,11,29,23,29.903
"162",2015-11-29,2015.9095890411,333,11.3,2015,11,29,3,24.8395
"163",2015-11-29,2015.9095890411,333,11.4,2015,11,29,4,29.1025
"164",2015-11-29,2015.9095890411,333,11.5,2015,11,29,5,28.457
"165",2015-11-29,2015.9095890411,333,11.6,2015,11,29,6,29.1025
"166",2015-11-29,2015.9095890411,333,11.7,2015,11,29,7,29.452
"167",2015-11-29,2015.9095890411,333,11.8,2015,11,29,8,29.602
"168",2015-11-29,2015.9095890411,333,11.9,2015,11,29,9,29.652
"169",2015-11-30,2015.91232876712,334,11,2015,11,30,0,29.853
"170",2015-11-30,2015.91232876712,334,11.1,2015,11,30,1,29.7025
"171",2015-11-30,2015.91232876712,334,11.1,2015,11,30,10,29.702
"172",2015-11-30,2015.91232876712,334,11.11,2015,11,30,11,29.752
"173",2015-11-30,2015.91232876712,334,11.12,2015,11,30,12,29.652
"174",2015-11-30,2015.91232876712,334,11.13,2015,11,30,13,29.8025
"175",2015-11-30,2015.91232876712,334,11.14,2015,11,30,14,29.602
"176",2015-11-30,2015.91232876712,334,11.15,2015,11,30,15,27.567
"177",2015-11-30,2015.91232876712,334,11.16,2015,11,30,16,28.4565
"178",2015-11-30,2015.91232876712,334,11.17,2015,11,30,17,29.003
"179",2015-11-30,2015.91232876712,334,11.18,2015,11,30,18,29.1025
"180",2015-11-30,2015.91232876712,334,11.19,2015,11,30,19,29.252
"181",2015-11-30,2015.91232876712,334,11.2,2015,11,30,2,29.1035
"182",2015-11-30,2015.91232876712,334,11.2,2015,11,30,20,29.302
"183",2015-11-30,2015.91232876712,334,11.21,2015,11,30,21,29.152
"184",2015-11-30,2015.91232876712,334,11.22,2015,11,30,22,29.2025
"185",2015-11-30,2015.91232876712,334,11.23,2015,11,30,23,29.452
"186",2015-11-30,2015.91232876712,334,11.3,2015,11,30,3,26.341
"187",2015-11-30,2015.91232876712,334,11.4,2015,11,30,4,28.5055
"188",2015-11-30,2015.91232876712,334,11.5,2015,11,30,5,29.252
"189",2015-11-30,2015.91232876712,334,11.6,2015,11,30,6,29.402
"190",2015-11-30,2015.91232876712,334,11.7,2015,11,30,7,29.452
"191",2015-11-30,2015.91232876712,334,11.8,2015,11,30,8,29.302
"192",2015-11-30,2015.91232876712,334,11.9,2015,11,30,9,29.502
"193",2015-12-01,2015.91506849315,335,12,2015,12,1,0,29.402
"194",2015-12-01,2015.91506849315,335,12.1,2015,12,1,1,29.352
"195",2015-12-01,2015.91506849315,335,12.1,2015,12,1,10,28.6545
"196",2015-12-01,2015.91506849315,335,12.11,2015,12,1,11,28.506
"197",2015-12-01,2015.91506849315,335,12.12,2015,12,1,12,28.4565
"198",2015-12-01,2015.91506849315,335,12.13,2015,12,1,13,28.8535
"199",2015-12-01,2015.91506849315,335,12.14,2015,12,1,14,28.953
"200",2015-12-01,2015.91506849315,335,12.15,2015,12,1,15,27.9625
"201",2015-12-01,2015.91506849315,335,12.16,2015,12,1,16,26.439
"202",2015-12-01,2015.91506849315,335,12.17,2015,12,1,17,27.5175
"203",2015-12-01,2015.91506849315,335,12.18,2015,12,1,18,27.1735
"204",2015-12-01,2015.91506849315,335,12.19,2015,12,1,19,27.8625
"205",2015-12-01,2015.91506849315,335,12.2,2015,12,1,2,29.202
"206",2015-12-01,2015.91506849315,335,12.2,2015,12,1,20,28.159
"207",2015-12-01,2015.91506849315,335,12.21,2015,12,1,21,28.357
"208",2015-12-01,2015.91506849315,335,12.22,2015,12,1,22,28.4065
"209",2015-12-01,2015.91506849315,335,12.23,2015,12,1,23,28.5055
"210",2015-12-01,2015.91506849315,335,12.3,2015,12,1,3,27.0435
"211",2015-12-01,2015.91506849315,335,12.4,2015,12,1,4,26.3425
"212",2015-12-01,2015.91506849315,335,12.5,2015,12,1,5,27.4195
"213",2015-12-01,2015.91506849315,335,12.6,2015,12,1,6,27.961
"214",2015-12-01,2015.91506849315,335,12.7,2015,12,1,7,27.961
"215",2015-12-01,2015.91506849315,335,12.8,2015,12,1,8,27.8625
"216",2015-12-01,2015.91506849315,335,12.9,2015,12,1,9,27.616
"217",2015-12-02,2015.91780821918,336,12,2015,12,2,0,28.4065
"218",2015-12-02,2015.91780821918,336,12.1,2015,12,2,1,28.4065
"219",2015-12-02,2015.91780821918,336,12.1,2015,12,2,10,28.456
"220",2015-12-02,2015.91780821918,336,12.11,2015,12,2,11,28.7045
"221",2015-12-02,2015.91780821918,336,12.12,2015,12,2,12,28.605
"222",2015-12-02,2015.91780821918,336,12.13,2015,12,2,13,28.754
"223",2015-12-02,2015.91780821918,336,12.14,2015,12,2,14,28.754
"224",2015-12-02,2015.91780821918,336,12.15,2015,12,2,15,28.655
"225",2015-12-02,2015.91780821918,336,12.16,2015,12,2,16,28.605
"226",2015-12-02,2015.91780821918,336,12.17,2015,12,2,17,27.814
"227",2015-12-02,2015.91780821918,336,12.18,2015,12,2,18,27.8145
"228",2015-12-02,2015.91780821918,336,12.19,2015,12,2,19,26.8315
"229",2015-12-02,2015.91780821918,336,12.2,2015,12,2,2,28.5055
"230",2015-12-02,2015.91780821918,336,12.2,2015,12,2,20,27.7145
"231",2015-12-02,2015.91780821918,336,12.21,2015,12,2,21,28.557
"232",2015-12-02,2015.91780821918,336,12.22,2015,12,2,22,29.352
"233",2015-12-02,2015.91780821918,336,12.23,2015,12,2,23,29.202
"234",2015-12-02,2015.91780821918,336,12.3,2015,12,2,3,28.357
"235",2015-12-02,2015.91780821918,336,12.4,2015,12,2,4,28.2085
"236",2015-12-02,2015.91780821918,336,12.5,2015,12,2,5,27.6655
"237",2015-12-02,2015.91780821918,336,12.6,2015,12,2,6,28.159
"238",2015-12-02,2015.91780821918,336,12.7,2015,12,2,7,28.2085
"239",2015-12-02,2015.91780821918,336,12.8,2015,12,2,8,28.1095
"240",2015-12-02,2015.91780821918,336,12.9,2015,12,2,9,28.357
"241",2015-12-03,2015.92054794521,337,12,2015,12,3,0,29.1025
"242",2015-12-03,2015.92054794521,337,12.1,2015,12,3,1,29.352
"243",2015-12-03,2015.92054794521,337,12.1,2015,12,3,10,28.804
"244",2015-12-03,2015.92054794521,337,12.11,2015,12,3,11,29.003
"245",2015-12-03,2015.92054794521,337,12.12,2015,12,3,12,29.1525
"246",2015-12-03,2015.92054794521,337,12.13,2015,12,3,13,29.452
"247",2015-12-03,2015.92054794521,337,12.14,2015,12,3,14,29.202
"248",2015-12-03,2015.92054794521,337,12.15,2015,12,3,15,29.302
"249",2015-12-03,2015.92054794521,337,12.16,2015,12,3,16,29.402
"250",2015-12-03,2015.92054794521,337,12.17,2015,12,3,17,28.953
"251",2015-12-03,2015.92054794521,337,12.18,2015,12,3,18,28.0615
"252",2015-12-03,2015.92054794521,337,12.19,2015,12,3,19,27.862
"253",2015-12-03,2015.92054794521,337,12.2,2015,12,3,2,29.202
"254",2015-12-03,2015.92054794521,337,12.2,2015,12,3,20,27.9125
"255",2015-12-03,2015.92054794521,337,12.21,2015,12,3,21,28.5555
"256",2015-12-03,2015.92054794521,337,12.22,2015,12,3,22,28.655
"257",2015-12-03,2015.92054794521,337,12.23,2015,12,3,23,29.652
"258",2015-12-03,2015.92054794521,337,12.3,2015,12,3,3,29.152
"259",2015-12-03,2015.92054794521,337,12.4,2015,12,3,4,28.655
"260",2015-12-03,2015.92054794521,337,12.5,2015,12,3,5,26.687
"261",2015-12-03,2015.92054794521,337,12.6,2015,12,3,6,28.506
"262",2015-12-03,2015.92054794521,337,12.7,2015,12,3,7,28.2585
"263",2015-12-03,2015.92054794521,337,12.8,2015,12,3,8,28.5055
"264",2015-12-03,2015.92054794521,337,12.9,2015,12,3,9,28.456
"265",2015-12-04,2015.92328767123,338,12,2015,12,4,0,29.1525
"266",2015-12-04,2015.92328767123,338,12.1,2015,12,4,1,28.953
"267",2015-12-04,2015.92328767123,338,12.1,2015,12,4,10,29.753
"268",2015-12-04,2015.92328767123,338,12.11,2015,12,4,11,30.104
"269",2015-12-04,2015.92328767123,338,12.12,2015,12,4,12,30.457
"270",2015-12-04,2015.92328767123,338,12.13,2015,12,4,13,30.4065
"271",2015-12-04,2015.92328767123,338,12.14,2015,12,4,14,30.457
"272",2015-12-04,2015.92328767123,338,12.15,2015,12,4,15,30.4065
"273",2015-12-04,2015.92328767123,338,12.16,2015,12,4,16,29.8525
"274",2015-12-04,2015.92328767123,338,12.17,2015,12,4,17,29.552
"275",2015-12-04,2015.92328767123,338,12.18,2015,12,4,18,29.1025
"276",2015-12-04,2015.92328767123,338,12.19,2015,12,4,19,28.6055
"277",2015-12-04,2015.92328767123,338,12.2,2015,12,4,2,29.252
"278",2015-12-04,2015.92328767123,338,12.2,2015,12,4,20,28.754
"279",2015-12-04,2015.92328767123,338,12.21,2015,12,4,21,29.3525
"280",2015-12-04,2015.92328767123,338,12.22,2015,12,4,22,29.702
"281",2015-12-04,2015.92328767123,338,12.23,2015,12,4,23,29.903
"282",2015-12-04,2015.92328767123,338,12.3,2015,12,4,3,29.352
"283",2015-12-04,2015.92328767123,338,12.4,2015,12,4,4,29.1025
"284",2015-12-04,2015.92328767123,338,12.5,2015,12,4,5,28.953
"285",2015-12-04,2015.92328767123,338,12.6,2015,12,4,6,28.258
"286",2015-12-04,2015.92328767123,338,12.7,2015,12,4,7,28.506
"287",2015-12-04,2015.92328767123,338,12.8,2015,12,4,8,28.4065
"288",2015-12-04,2015.92328767123,338,12.9,2015,12,4,9,28.7045
"289",2015-12-05,2015.92602739726,339,12,2015,12,5,0,29.853
"290",2015-12-05,2015.92602739726,339,12.1,2015,12,5,1,29.652
"291",2015-12-05,2015.92602739726,339,12.1,2015,12,5,10,29.8025
"292",2015-12-05,2015.92602739726,339,12.11,2015,12,5,11,29.853
"293",2015-12-05,2015.92602739726,339,12.12,2015,12,5,12,30.0035
"294",2015-12-05,2015.92602739726,339,12.13,2015,12,5,13,30.2045
"295",2015-12-05,2015.92602739726,339,12.14,2015,12,5,14,30.3055
"296",2015-12-05,2015.92602739726,339,12.15,2015,12,5,15,30.155
"297",2015-12-05,2015.92602739726,339,12.16,2015,12,5,16,30.1545
"298",2015-12-05,2015.92602739726,339,12.17,2015,12,5,17,30.457
"299",2015-12-05,2015.92602739726,339,12.18,2015,12,5,18,29.9535
"300",2015-12-05,2015.92602739726,339,12.19,2015,12,5,19,29.652
"301",2015-12-05,2015.92602739726,339,12.2,2015,12,5,2,29.552
"302",2015-12-05,2015.92602739726,339,12.2,2015,12,5,20,29.003
"303",2015-12-05,2015.92602739726,339,12.21,2015,12,5,21,29.502
"304",2015-12-05,2015.92602739726,339,12.22,2015,12,5,22,29.753
"305",2015-12-05,2015.92602739726,339,12.23,2015,12,5,23,30.054
"306",2015-12-05,2015.92602739726,339,12.3,2015,12,5,3,29.652
"307",2015-12-05,2015.92602739726,339,12.4,2015,12,5,4,29.752
"308",2015-12-05,2015.92602739726,339,12.5,2015,12,5,5,29.752
"309",2015-12-05,2015.92602739726,339,12.6,2015,12,5,6,29.105
"310",2015-12-05,2015.92602739726,339,12.7,2015,12,5,7,29.352
"311",2015-12-05,2015.92602739726,339,12.8,2015,12,5,8,29.552
"312",2015-12-05,2015.92602739726,339,12.9,2015,12,5,9,29.602
"313",2015-12-06,2015.92876712329,340,12,2015,12,6,0,30.104
"314",2015-12-06,2015.92876712329,340,12.1,2015,12,6,1,30.154
"315",2015-12-06,2015.92876712329,340,12.1,2015,12,6,10,29.8025
"316",2015-12-06,2015.92876712329,340,12.11,2015,12,6,11,30.104
"317",2015-12-06,2015.92876712329,340,12.12,2015,12,6,12,30.1545
"318",2015-12-06,2015.92876712329,340,12.13,2015,12,6,13,30.054
"319",2015-12-06,2015.92876712329,340,12.14,2015,12,6,14,29.903
"320",2015-12-06,2015.92876712329,340,12.15,2015,12,6,15,30.2045
"321",2015-12-06,2015.92876712329,340,12.16,2015,12,6,16,29.953
"322",2015-12-06,2015.92876712329,340,12.17,2015,12,6,17,30.6085
"323",2015-12-06,2015.92876712329,340,12.18,2015,12,6,18,30.054
"324",2015-12-06,2015.92876712329,340,12.19,2015,12,6,19,30.0035
"325",2015-12-06,2015.92876712329,340,12.2,2015,12,6,2,30.104
"326",2015-12-06,2015.92876712329,340,12.2,2015,12,6,20,30.0035
"327",2015-12-06,2015.92876712329,340,12.21,2015,12,6,21,30.155
"328",2015-12-06,2015.92876712329,340,12.22,2015,12,6,22,30.3055
"329",2015-12-06,2015.92876712329,340,12.23,2015,12,6,23,30.255
"330",2015-12-06,2015.92876712329,340,12.3,2015,12,6,3,30.154
"331",2015-12-06,2015.92876712329,340,12.4,2015,12,6,4,29.652
"332",2015-12-06,2015.92876712329,340,12.5,2015,12,6,5,28.357
"333",2015-12-06,2015.92876712329,340,12.6,2015,12,6,6,28.9535
"334",2015-12-06,2015.92876712329,340,12.7,2015,12,6,7,27.4265
"335",2015-12-06,2015.92876712329,340,12.8,2015,12,6,8,27.726
"336",2015-12-06,2015.92876712329,340,12.9,2015,12,6,9,29.652
"337",2015-12-07,2015.93150684932,341,12,2015,12,7,0,30.356
"338",2015-12-07,2015.93150684932,341,12.1,2015,12,7,1,30.3055
"339",2015-12-07,2015.93150684932,341,12.1,2015,12,7,10,29.2525
"340",2015-12-07,2015.93150684932,341,12.11,2015,12,7,11,29.903
"341",2015-12-07,2015.93150684932,341,12.12,2015,12,7,12,30.054
"342",2015-12-07,2015.93150684932,341,12.13,2015,12,7,13,30.356
"343",2015-12-07,2015.93150684932,341,12.14,2015,12,7,14,30.811
"344",2015-12-07,2015.93150684932,341,12.15,2015,12,7,15,30.76
"345",2015-12-07,2015.93150684932,341,12.16,2015,12,7,16,31.0135
"346",2015-12-07,2015.93150684932,341,12.17,2015,12,7,17,31.0645
"347",2015-12-07,2015.93150684932,341,12.18,2015,12,7,18,30.9125
"348",2015-12-07,2015.93150684932,341,12.19,2015,12,7,19,30.9125
"349",2015-12-07,2015.93150684932,341,12.2,2015,12,7,2,30.4065
"350",2015-12-07,2015.93150684932,341,12.2,2015,12,7,20,30.9125
"351",2015-12-07,2015.93150684932,341,12.21,2015,12,7,21,30.659
"352",2015-12-07,2015.93150684932,341,12.22,2015,12,7,22,29.653
"353",2015-12-07,2015.93150684932,341,12.23,2015,12,7,23,29.402
"354",2015-12-07,2015.93150684932,341,12.3,2015,12,7,3,30.255
"355",2015-12-07,2015.93150684932,341,12.4,2015,12,7,4,30.2045
"356",2015-12-07,2015.93150684932,341,12.5,2015,12,7,5,30.054
"357",2015-12-07,2015.93150684932,341,12.6,2015,12,7,6,29.2525
"358",2015-12-07,2015.93150684932,341,12.7,2015,12,7,7,28.9035
"359",2015-12-07,2015.93150684932,341,12.8,2015,12,7,8,29.003
"360",2015-12-07,2015.93150684932,341,12.9,2015,12,7,9,29.003
"361",2015-12-08,2015.93424657534,342,12,2015,12,8,0,29.9535
"362",2015-12-08,2015.93424657534,342,12.1,2015,12,8,1,30.3055
"363",2015-12-08,2015.93424657534,342,12.1,2015,12,8,10,29.602
"364",2015-12-08,2015.93424657534,342,12.11,2015,12,8,11,29.0035
"365",2015-12-08,2015.93424657534,342,12.12,2015,12,8,12,30.0035
"366",2015-12-08,2015.93424657534,342,12.13,2015,12,8,13,30.659
"367",2015-12-08,2015.93424657534,342,12.14,2015,12,8,14,30.6085
"368",2015-12-08,2015.93424657534,342,12.15,2015,12,8,15,30.862
"369",2015-12-08,2015.93424657534,342,12.16,2015,12,8,16,30.9125
"370",2015-12-08,2015.93424657534,342,12.17,2015,12,8,17,30.7095
"371",2015-12-08,2015.93424657534,342,12.18,2015,12,8,18,30.71
"372",2015-12-08,2015.93424657534,342,12.19,2015,12,8,19,30.811
"373",2015-12-08,2015.93424657534,342,12.2,2015,12,8,2,29.7525
