"","Date","Dt.num","day.of.year","mtime","year","month","day","hour","Temp"
"72",2015-11-25,2015.89863013699,329,"11.9","2015",11,25,9,30.104
"73",2015-11-26,2015.90136986301,330,"11.0","2015",11,26,0,29.054
"74",2015-11-26,2015.90136986301,330,"11.1","2015",11,26,1,28.953
"75",2015-11-26,2015.90136986301,330,"11.10","2015",11,26,10,29.702
"76",2015-11-26,2015.90136986301,330,"11.11","2015",11,26,11,28.6085
"77",2015-11-26,2015.90136986301,330,"11.12","2015",11,26,12,27.617
"78",2015-11-26,2015.90136986301,330,"11.13","2015",11,26,13,29.602
"79",2015-11-26,2015.90136986301,330,"11.14","2015",11,26,14,28.9555
"80",2015-11-26,2015.90136986301,330,"11.15","2015",11,26,15,30.1545
"81",2015-11-26,2015.90136986301,330,"11.16","2015",11,26,16,29.8025
"82",2015-11-26,2015.90136986301,330,"11.17","2015",11,26,17,30.0035
"83",2015-11-26,2015.90136986301,330,"11.18","2015",11,26,18,28.7545
"84",2015-11-26,2015.90136986301,330,"11.19","2015",11,26,19,28.605
"85",2015-11-26,2015.90136986301,330,"11.2","2015",11,26,2,28.605
"86",2015-11-26,2015.90136986301,330,"11.20","2015",11,26,20,29.1525
"87",2015-11-26,2015.90136986301,330,"11.21","2015",11,26,21,29.453
"88",2015-11-26,2015.90136986301,330,"11.22","2015",11,26,22,29.903
"89",2015-11-26,2015.90136986301,330,"11.23","2015",11,26,23,27.765
"90",2015-11-26,2015.90136986301,330,"11.3","2015",11,26,3,29.502
"91",2015-11-26,2015.90136986301,330,"11.4","2015",11,26,4,29.652
"92",2015-11-26,2015.90136986301,330,"11.5","2015",11,26,5,29.652
"93",2015-11-26,2015.90136986301,330,"11.6","2015",11,26,6,29.2525
"94",2015-11-26,2015.90136986301,330,"11.7","2015",11,26,7,28.754
"95",2015-11-26,2015.90136986301,330,"11.8","2015",11,26,8,29.2525
"96",2015-11-26,2015.90136986301,330,"11.9","2015",11,26,9,29.2525
"97",2015-11-27,2015.90410958904,331,"11.0","2015",11,27,0,26.4395
"98",2015-11-27,2015.90410958904,331,"11.1","2015",11,27,1,26
"99",2015-11-27,2015.90410958904,331,"11.10","2015",11,27,10,29.1525
"100",2015-11-27,2015.90410958904,331,"11.11","2015",11,27,11,28.6555
"101",2015-11-27,2015.90410958904,331,"11.12","2015",11,27,12,26.4875
"102",2015-11-27,2015.90410958904,331,"11.13","2015",11,27,13,25.416
"103",2015-11-27,2015.90410958904,331,"11.14","2015",11,27,14,25.659
"104",2015-11-27,2015.90410958904,331,"11.15","2015",11,27,15,28.4095
"105",2015-11-27,2015.90410958904,331,"11.16","2015",11,27,16,29.153
"106",2015-11-27,2015.90410958904,331,"11.17","2015",11,27,17,30.104
